id,card_brand,card_type,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,pin_age,expire_year,account_age,multi_card_client,limit_category
2246,Discover,Credit,yes,2,6600,03/2010,2011,no,15,2023,3,yes,high
913,Visa,Debit (Prepaid),no,1,57,01/2020,2020,no,6,2022,4,no,low
4828,Visa,Debit,yes,1,11996,09/2011,2011,no,15,2022,4,no,premium
4370,Mastercard,Debit,yes,1,18026,08/2011,2011,no,15,2021,5,no,premium
184,Visa,Debit,yes,2,10495,01/2008,2011,no,15,2017,9,yes,premium
4081,Visa,Debit,no,2,9946,07/2019,2019,no,7,2021,5,yes,high
2592,Visa,Debit,yes,2,20245,04/2008,2008,no,18,2023,3,yes,premium
5850,Visa,Credit,no,1,5100,12/2005,2010,no,16,2020,6,no,high
2325,Visa,Debit,yes,1,36515,03/2013,2013,no,13,2022,4,no,premium
382,Mastercard,Debit,yes,2,15306,01/2019,2019,no,7,2024,2,yes,premium
4593,Amex,Credit,yes,1,20600,09/2006,2008,no,18,2009,17,no,premium
6036,Amex,Credit,yes,1,7300,12/2011,2011,no,15,2022,4,no,high
1119,Mastercard,Debit,yes,2,10348,02/2007,2014,no,12,2023,3,yes,premium
5617,Mastercard,Credit,yes,1,3300,11/2010,2010,no,16,2016,10,no,medium
1964,Visa,Debit,yes,1,20318,02/2020,2020,no,6,2022,4,no,premium
672,Mastercard,Debit,yes,1,28163,01/2020,2020,no,6,2020,6,no,premium
4732,Mastercard,Debit (Prepaid),yes,2,63,09/2009,2011,no,15,2024,2,yes,low
4439,Visa,Debit,yes,1,31491,08/2014,2014,no,12,2018,8,no,premium
4287,Amex,Credit,yes,1,22700,08/2009,2009,no,17,2021,5,no,premium
5714,Visa,Debit (Prepaid),yes,2,73,11/2015,2015,no,11,2016,10,yes,low
2894,Amex,Credit,yes,1,9900,05/2006,2007,no,19,2017,9,no,high
5972,Mastercard,Debit,yes,2,14713,12/2009,2011,no,15,2021,5,yes,premium
3741,Mastercard,Debit,yes,2,2290,07/2005,2011,no,15,2023,3,yes,medium
673,Mastercard,Debit,no,1,28203,01/2020,2020,no,6,2020,6,no,premium
674,Mastercard,Credit,yes,1,30200,01/2020,2020,no,6,2020,6,no,premium
1719,Mastercard,Debit,yes,2,3565,02/2020,2020,no,6,2021,5,yes,medium
675,Mastercard,Debit,yes,1,3565,01/2020,2020,no,6,2020,6,no,medium
1199,Visa,Debit,yes,1,17111,02/2009,2010,no,16,2021,5,no,premium
2012,Visa,Debit,yes,2,21264,03/1999,2009,no,17,2021,5,yes,premium
5323,Mastercard,Debit,yes,1,15125,10/2017,2017,no,9,2020,6,no,premium
2337,Visa,Debit,yes,2,16472,03/2014,2014,no,12,2020,6,yes,premium
676,Mastercard,Credit,no,2,12800,01/2020,2020,no,6,2021,5,yes,premium
1037,Mastercard,Debit,yes,2,11154,02/2004,2007,no,19,2020,6,yes,premium
4654,Visa,Debit,yes,1,19419,09/2007,2010,no,16,2007,19,no,premium
2124,Mastercard,Credit,yes,2,9100,03/2006,2011,no,15,2022,4,yes,high
3484,Mastercard,Debit,yes,1,9471,06/2010,2011,no,15,2022,4,no,high
5310,Visa,Debit,yes,2,10331,10/2015,2015,no,11,2024,2,yes,premium
2794,Mastercard,Credit,yes,1,15900,05/1997,2009,no,17,2004,22,no,premium
5330,Mastercard,Credit,yes,1,5200,10/2018,2018,no,8,2020,6,no,high
5739,Mastercard,Credit,yes,1,8600,11/2018,2018,no,8,2020,6,no,high
5592,Visa,Credit,yes,1,8700,11/2009,2009,no,17,2024,2,no,high
3485,Mastercard,Debit,yes,1,25236,06/2010,2011,no,15,2018,8,no,premium
2196,Mastercard,Credit,yes,2,10400,03/2008,2008,no,18,2011,15,yes,premium
3393,Mastercard,Debit (Prepaid),yes,2,38,06/2008,2013,no,13,2024,2,yes,low
4647,Mastercard,Debit (Prepaid),yes,1,106,09/2007,2010,no,16,2020,6,no,low
3670,Visa,Debit,yes,1,15975,07/2001,2011,no,15,2021,5,no,premium
5916,Visa,Debit,yes,2,12188,12/2007,2011,no,15,2023,3,yes,premium
5715,Visa,Debit,yes,2,11928,11/2015,2015,no,11,2022,4,yes,premium
2702,Mastercard,Debit,yes,2,13841,04/2012,2012,no,14,2021,5,yes,premium
4317,Amex,Credit,yes,1,7500,08/2010,2011,no,15,2024,2,no,high
3828,Visa,Debit,yes,2,4269,07/2007,2009,no,17,2013,13,yes,medium
2936,Mastercard,Credit,yes,2,12600,05/2007,2011,no,15,2024,2,yes,premium
2415,Amex,Credit,yes,1,16500,04/2001,2016,no,10,2003,23,no,premium
4677,Mastercard,Debit,yes,1,19152,09/2008,2009,no,17,2008,18,no,premium
4072,Visa,Debit,yes,2,19349,07/2018,2018,no,8,2024,2,yes,premium
4492,Visa,Debit,yes,2,1703,09/1997,2009,no,17,2022,4,yes,medium
307,Visa,Credit,yes,2,2800,01/2012,2012,no,14,2017,9,yes,medium
2689,Visa,Debit,yes,1,13569,04/2011,2011,no,15,2024,2,no,premium
3829,Visa,Credit,yes,1,10700,07/2007,2008,no,18,2024,2,no,premium
3917,Visa,Credit,yes,2,14500,07/2009,2009,no,17,2022,4,yes,premium
5027,Mastercard,Debit (Prepaid),yes,1,26,10/2005,2010,no,16,2021,5,no,low
6130,Visa,Debit,yes,2,25621,12/2016,2016,no,10,2021,5,yes,premium
3620,Mastercard,Debit,yes,1,12193,06/2017,2017,no,9,2024,2,no,premium
3639,Visa,Debit,yes,1,14247,06/2018,2018,no,8,2018,8,no,premium
2861,Mastercard,Debit,yes,2,14859,05/2004,2009,no,17,2020,6,yes,premium
5037,Visa,Credit,no,2,13400,10/2005,2011,no,15,2014,12,yes,premium
2048,Mastercard,Credit,yes,2,12500,03/2003,2003,no,23,2020,6,yes,premium
4509,Amex,Credit,yes,2,3800,09/2001,2009,no,17,2009,17,yes,medium
2542,Mastercard,Debit,yes,2,22527,04/2007,2011,no,15,2014,12,yes,premium
677,Mastercard,Debit,yes,1,7284,01/2020,2020,no,6,2020,6,no,high
5266,Visa,Debit,yes,1,22856,10/2012,2012,no,14,2022,4,no,premium
1369,Visa,Debit,yes,1,20225,02/2016,2016,no,10,2021,5,no,premium
1965,Visa,Debit,no,1,15742,02/2020,2020,no,6,2020,6,no,premium
5950,Visa,Credit,no,1,11400,12/2008,2008,no,18,2021,5,no,premium
2524,Amex,Credit,yes,1,6200,04/2007,2014,no,12,2008,18,no,high
3728,Amex,Credit,yes,2,500,07/2005,2009,no,17,2005,21,yes,low
5540,Mastercard,Credit,yes,1,7100,11/2008,2017,no,9,2021,5,no,high
5874,Visa,Debit,yes,1,15522,12/2006,2015,no,11,2022,4,no,premium
992,Mastercard,Debit,yes,2,19640,02/2001,2010,no,16,2023,3,yes,premium
5499,Mastercard,Debit,yes,1,13930,11/2007,2010,no,16,2020,6,no,premium
3591,Mastercard,Debit,yes,2,22357,06/2015,2015,no,11,2021,5,yes,premium
5245,Mastercard,Credit,yes,1,7700,10/2011,2011,no,15,2022,4,no,high
3542,Amex,Credit,no,1,5100,06/2012,2012,no,14,2023,3,no,high
678,Mastercard,Debit,yes,2,12191,01/2020,2020,no,6,2020,6,yes,premium
2351,Visa,Debit,yes,1,58234,03/2015,2015,no,11,2024,2,no,premium
1275,Mastercard,Debit,yes,2,76966,02/2011,2011,no,15,2021,5,yes,premium
3611,Mastercard,Credit,yes,2,4500,06/2016,2016,no,10,2023,3,yes,medium
6050,Mastercard,Debit,yes,1,25551,12/2011,2011,no,15,2024,2,no,premium
2068,Mastercard,Debit,yes,2,21253,03/2004,2011,no,15,2021,5,yes,premium
3394,Mastercard,Debit,yes,2,10274,06/2008,2008,no,18,2023,3,yes,premium
4445,Amex,Credit,yes,2,4800,08/2015,2015,no,11,2015,11,yes,medium
914,Visa,Debit,yes,2,19934,01/2020,2020,no,6,2023,3,yes,premium
1966,Visa,Debit,yes,2,8829,02/2020,2020,no,6,2022,4,yes,high
315,Mastercard,Credit,yes,2,12400,01/2013,2013,no,13,2024,2,yes,premium
2374,Mastercard,Debit,yes,1,17691,03/2018,2018,no,8,2020,6,no,premium
2974,Mastercard,Debit,yes,2,15317,05/2008,2013,no,13,2013,13,yes,premium
6111,Mastercard,Debit,yes,1,19612,12/2015,2015,no,11,2020,6,no,premium
679,Mastercard,Debit,yes,2,10304,01/2020,2020,no,6,2020,6,yes,premium
2364,Mastercard,Debit,yes,1,16229,03/2017,2017,no,9,2021,5,no,premium
5716,Visa,Debit,yes,1,8366,11/2015,2015,no,11,2024,2,no,high
5706,Visa,Debit,yes,2,7688,11/2014,2014,no,12,2023,3,yes,high
3833,Amex,Credit,yes,1,8300,07/2008,2015,no,11,2024,2,no,high
680,Mastercard,Debit,yes,1,16557,01/2020,2020,no,6,2022,4,no,premium
3898,Mastercard,Debit,yes,2,18627,07/2009,2015,no,11,2024,2,yes,premium
1967,Visa,Debit,yes,1,23156,02/2020,2020,no,6,2022,4,no,premium
3959,Visa,Debit,yes,1,30041,07/2010,2011,no,15,2024,2,no,premium
5246,Mastercard,Debit,yes,1,29137,10/2011,2011,no,15,2024,2,no,premium
4546,Amex,Credit,yes,1,10400,09/2004,2017,no,9,2021,5,no,premium
3395,Mastercard,Credit,yes,2,13500,06/2008,2008,no,18,2022,4,yes,premium
5727,Mastercard,Debit,yes,1,17663,11/2016,2016,no,10,2023,3,no,premium
681,Mastercard,Debit,no,2,30637,01/2020,2020,no,6,2021,5,yes,premium
4464,Mastercard,Debit,no,1,8540,08/2017,2017,no,9,2021,5,no,high
3396,Mastercard,Debit,yes,1,9397,06/2008,2010,no,16,2012,14,no,high
915,Visa,Debit,yes,1,12329,01/2020,2020,no,6,2020,6,no,premium
5001,Visa,Debit,yes,1,8333,10/2003,2007,no,19,2020,6,no,high
5345,Visa,Credit,yes,2,5200,10/2019,2019,no,7,2020,6,yes,high
2668,Visa,Debit,yes,2,35757,04/2010,2011,no,15,2010,16,yes,premium
2886,Mastercard,Credit,no,1,16600,05/2005,2015,no,11,2015,11,no,premium
4535,Mastercard,Debit,yes,2,23754,09/2003,2018,no,8,2020,6,yes,premium
2090,Mastercard,Debit,yes,2,14480,03/2005,2009,no,17,2024,2,yes,premium
103,Mastercard,Debit,yes,2,6237,01/2006,2007,no,19,2023,3,yes,high
916,Visa,Credit,no,1,9200,01/2020,2020,no,6,2023,3,no,high
917,Visa,Debit,yes,2,14797,01/2020,2020,no,6,2020,6,yes,premium
5638,Visa,Credit,yes,1,9400,11/2010,2013,no,13,2023,3,no,high
3989,Visa,Debit (Prepaid),yes,2,50,07/2011,2011,no,15,2024,2,yes,low
6089,Mastercard,Credit,yes,2,1800,12/2013,2013,no,13,2020,6,yes,medium
2850,Amex,Credit,yes,1,12400,05/2004,2014,no,12,2024,2,no,premium
147,Visa,Credit,yes,2,14300,01/2007,2007,no,19,2010,16,yes,premium
1276,Mastercard,Debit,yes,1,27489,02/2011,2011,no,15,2024,2,no,premium
1968,Visa,Debit,yes,2,7846,02/2020,2020,no,6,2022,4,yes,high
1720,Mastercard,Credit,yes,2,12500,02/2020,2020,no,6,2021,5,yes,premium
435,Discover,Credit,no,2,10500,01/2020,2020,no,6,2020,6,yes,premium
1721,Mastercard,Debit (Prepaid),yes,1,72,02/2020,2020,no,6,2020,6,no,low
1722,Mastercard,Credit,yes,1,8800,02/2020,2020,no,6,2020,6,no,high
6015,Mastercard,Debit,yes,1,11199,12/2010,2010,no,16,2011,15,no,premium
259,Visa,Debit,yes,1,8800,01/2010,2010,no,16,2020,6,no,high
5275,Mastercard,Debit (Prepaid),yes,1,83,10/2013,2013,no,13,2021,5,no,low
2256,Mastercard,Debit,no,1,7217,03/2010,2010,no,16,2024,2,no,high
5307,Mastercard,Credit,yes,2,9000,10/2015,2015,no,11,2022,4,yes,high
278,Mastercard,Debit,yes,1,15195,01/2011,2011,no,15,2020,6,no,premium
2257,Mastercard,Debit,yes,1,14747,03/2010,2010,no,16,2024,2,no,premium
1723,Mastercard,Debit,yes,2,8998,02/2020,2020,no,6,2020,6,yes,high
1429,Amex,Credit,yes,2,20400,02/2020,2020,no,6,2023,3,yes,premium
4313,Visa,Debit,yes,2,13653,08/2009,2016,no,10,2022,4,yes,premium
222,Amex,Credit,yes,2,17800,01/2010,2011,no,15,2020,6,yes,premium
4582,Mastercard,Debit (Prepaid),yes,2,52,09/2005,2015,no,11,2024,2,yes,low
4371,Mastercard,Debit (Prepaid),yes,2,56,08/2011,2011,no,15,2023,3,yes,low
2035,Mastercard,Debit,yes,2,3099,03/2002,2012,no,14,2024,2,yes,medium
682,Mastercard,Debit,yes,1,11805,01/2020,2020,no,6,2020,6,no,premium
918,Visa,Debit,yes,1,17535,01/2020,2020,no,6,2020,6,no,premium
3233,Amex,Credit,yes,2,18000,06/2002,2011,no,15,2022,4,yes,premium
1724,Mastercard,Debit (Prepaid),yes,2,95,02/2020,2020,no,6,2024,2,yes,low
2170,Discover,Credit,yes,1,8200,03/2008,2014,no,12,2020,6,no,high
11,Mastercard,Debit,yes,2,2143,01/1999,2013,no,13,2023,3,yes,medium
4163,Mastercard,Debit,yes,2,6550,08/2005,2016,no,10,2021,5,yes,high
3976,Mastercard,Credit,yes,2,12800,07/2011,2011,no,15,2024,2,yes,premium
3830,Visa,Debit,yes,1,15960,07/2007,2010,no,16,2020,6,no,premium
683,Mastercard,Credit,yes,2,19000,01/2020,2020,no,6,2020,6,yes,premium
3899,Mastercard,Debit,yes,1,26575,07/2009,2011,no,15,2016,10,no,premium
4678,Mastercard,Credit,yes,2,5800,09/2008,2008,no,18,2021,5,yes,high
2433,Mastercard,Debit,yes,2,16047,04/2002,2011,no,15,2021,5,yes,premium
4879,Visa,Credit,yes,2,5900,09/2014,2014,no,12,2024,2,yes,high
2387,Mastercard,Debit,yes,2,22722,03/2019,2019,no,7,2024,2,yes,premium
316,Mastercard,Debit,yes,2,21258,01/2013,2013,no,13,2013,13,yes,premium
4749,Visa,Debit (Prepaid),yes,2,18,09/2009,2009,no,17,2020,6,yes,low
1231,Mastercard,Debit (Prepaid),yes,2,8,02/2010,2017,no,9,2023,3,yes,low
5693,Visa,Debit,yes,2,14446,11/2013,2013,no,13,2023,3,yes,premium
2816,Mastercard,Credit,yes,1,10500,05/2001,2009,no,17,2016,10,no,premium
5823,Visa,Debit,yes,2,13122,12/2004,2009,no,17,2023,3,yes,premium
5553,Visa,Debit,yes,1,24519,11/2008,2014,no,12,2012,14,no,premium
1310,Visa,Credit,yes,1,9400,02/2012,2012,no,14,2015,11,no,high
4265,Mastercard,Debit,yes,2,12121,08/2008,2010,no,16,2022,4,yes,premium
684,Mastercard,Credit,no,2,1300,01/2020,2020,no,6,2021,5,yes,medium
685,Mastercard,Credit,yes,1,17500,01/2020,2020,no,6,2020,6,no,premium
3940,Mastercard,Credit,yes,1,10700,07/2010,2011,no,15,2023,3,no,premium
4574,Amex,Credit,yes,2,7300,09/2005,2010,no,16,2023,3,yes,high
6095,Visa,Debit,yes,1,15194,12/2013,2013,no,13,2016,10,no,premium
4106,Visa,Credit,yes,1,5400,08/2001,2008,no,18,2024,2,no,high
2076,Amex,Credit,yes,2,14100,03/2005,2008,no,18,2022,4,yes,premium
2164,Visa,Debit,yes,2,3899,03/2007,2008,no,18,2018,8,yes,medium
5159,Mastercard,Debit (Prepaid),yes,1,22,10/2009,2010,no,16,2020,6,no,low
3082,Visa,Debit,no,1,16464,05/2010,2012,no,14,2022,4,no,premium
4266,Mastercard,Debit,yes,1,39591,08/2008,2011,no,15,2022,4,no,premium
5938,Mastercard,Debit,yes,1,39452,12/2008,2010,no,16,2022,4,no,premium
5694,Visa,Debit,yes,2,27266,11/2013,2013,no,13,2014,12,yes,premium
2240,Visa,Credit,yes,2,15400,03/2009,2012,no,14,2020,6,yes,premium
3569,Mastercard,Credit,yes,1,16700,06/2013,2013,no,13,2014,12,no,premium
5371,Mastercard,Debit,yes,1,38048,11/2001,2007,no,19,2020,6,no,premium
5618,Mastercard,Debit,yes,2,7564,11/2010,2013,no,13,2022,4,yes,high
3646,Mastercard,Debit,yes,2,35203,07/1991,2010,no,16,2023,3,yes,premium
5838,Mastercard,Credit,yes,2,10800,12/2005,2010,no,16,2023,3,yes,premium
3538,Visa,Credit,no,2,8000,06/2011,2011,no,15,2023,3,yes,high
4219,Mastercard,Debit,yes,1,4729,08/2007,2014,no,12,2024,2,no,medium
3028,Visa,Credit,yes,2,6400,05/2009,2009,no,17,2021,5,yes,high
5514,Visa,Credit,yes,1,9200,11/2007,2014,no,12,2022,4,no,high
4073,Visa,Credit,no,1,8000,07/2018,2018,no,8,2018,8,no,high
2952,Visa,Debit,yes,2,17235,05/2007,2007,no,19,2022,4,yes,premium
3941,Mastercard,Debit,yes,2,1,07/2010,2010,no,16,2020,6,yes,low
3086,Amex,Credit,yes,2,0,05/2011,2011,no,15,2021,5,yes,low
2669,Visa,Debit,yes,1,1,04/2010,2010,no,16,2010,16,no,low
4042,Visa,Debit,yes,1,1,07/2015,2015,no,11,2018,8,no,low
4137,Mastercard,Debit,yes,1,0,08/2004,2009,no,17,2024,2,no,low
4982,Discover,Credit,yes,1,0,10/2003,2007,no,19,2023,3,no,low
6137,Mastercard,Debit,yes,2,28850,12/2018,2018,no,8,2021,5,yes,premium
5160,Mastercard,Credit,yes,1,15700,10/2009,2010,no,16,2015,11,no,premium
236,Mastercard,Debit (Prepaid),yes,2,79,01/2010,2011,no,15,2021,5,yes,low
6116,Visa,Credit,yes,2,18500,12/2015,2015,no,11,2020,6,yes,premium
1969,Visa,Debit,yes,2,14495,02/2020,2020,no,6,2022,4,yes,premium
686,Mastercard,Debit,yes,2,15906,01/2020,2020,no,6,2023,3,yes,premium
5717,Visa,Debit,yes,1,10194,11/2015,2015,no,11,2022,4,no,premium
5655,Mastercard,Debit (Prepaid),yes,2,91,11/2011,2011,no,15,2021,5,yes,low
3256,Mastercard,Debit,yes,1,12591,06/2003,2010,no,16,2024,2,no,premium
2317,Mastercard,Debit,no,1,10574,03/2013,2013,no,13,2022,4,no,premium
4220,Mastercard,Debit (Prepaid),yes,2,92,08/2007,2009,no,17,2020,6,yes,low
4184,Mastercard,Debit,yes,1,7338,08/2006,2016,no,10,2021,5,no,high
5712,Mastercard,Debit,yes,2,26838,11/2015,2015,no,11,2022,4,yes,premium
4123,Visa,Debit,yes,1,38154,08/2003,2011,no,15,2009,17,no,premium
2823,Amex,Credit,yes,2,13200,05/2002,2014,no,12,2020,6,yes,premium
165,Mastercard,Debit (Prepaid),yes,1,89,01/2008,2015,no,11,2014,12,no,low
2837,Amex,Credit,yes,2,3900,05/2003,2008,no,18,2007,19,yes,medium
5875,Visa,Debit,yes,1,7676,12/2006,2010,no,16,2024,2,no,high
3816,Mastercard,Debit,yes,2,13345,07/2007,2010,no,16,2022,4,yes,premium
4386,Visa,Credit,yes,1,8000,08/2011,2011,no,15,2024,2,no,high
5127,Mastercard,Debit (Prepaid),yes,2,87,10/2008,2012,no,14,2022,4,yes,low
104,Mastercard,Debit,yes,2,6395,01/2006,2014,no,12,2024,2,yes,high
687,Mastercard,Credit,yes,1,8900,01/2020,2020,no,6,2023,3,no,high
2748,Mastercard,Debit (Prepaid),yes,1,69,04/2015,2015,no,11,2024,2,no,low
4146,Visa,Debit,yes,1,18912,08/2004,2008,no,18,2021,5,no,premium
5090,Mastercard,Debit,yes,1,23021,10/2007,2011,no,15,2021,5,no,premium
373,Mastercard,Debit,yes,1,21985,01/2018,2018,no,8,2021,5,no,premium
919,Visa,Credit,yes,2,5300,01/2020,2020,no,6,2023,3,yes,high
237,Mastercard,Debit,yes,2,2397,01/2010,2013,no,13,2020,6,yes,medium
3817,Mastercard,Credit,yes,2,2800,07/2007,2010,no,16,2012,14,yes,medium
3624,Visa,Debit,yes,1,10466,06/2017,2017,no,9,2020,6,no,premium
3269,Amex,Credit,no,1,9400,06/2004,2011,no,15,2012,14,no,high
5224,Visa,Debit,yes,2,20161,10/2010,2010,no,16,2023,3,yes,premium
1277,Mastercard,Credit,yes,1,12600,02/2011,2015,no,11,2024,2,no,premium
2517,Visa,Credit,no,1,14300,04/2006,2007,no,19,2024,2,no,premium
3407,Visa,Debit,yes,1,23452,06/2008,2011,no,15,2022,4,no,premium
238,Mastercard,Credit,yes,2,13200,01/2010,2014,no,12,2021,5,yes,premium
3408,Visa,Credit,yes,1,13500,06/2008,2008,no,18,2013,13,no,premium
920,Visa,Credit,yes,1,17600,01/2020,2020,no,6,2024,2,no,premium
688,Mastercard,Debit,yes,2,16558,01/2020,2020,no,6,2020,6,yes,premium
689,Mastercard,Debit,yes,1,44717,01/2020,2020,no,6,2024,2,no,premium
1725,Mastercard,Credit,no,1,13700,02/2020,2020,no,6,2021,5,no,premium
690,Mastercard,Debit,yes,2,14332,01/2020,2020,no,6,2020,6,yes,premium
1970,Visa,Debit,yes,1,15695,02/2020,2020,no,6,2022,4,no,premium
1454,Discover,Credit,yes,1,13700,02/2020,2020,no,6,2020,6,no,premium
2365,Mastercard,Debit,yes,1,19600,03/2017,2017,no,9,2020,6,no,premium
3458,Visa,Debit,yes,1,17815,06/2009,2010,no,16,2021,5,no,premium
1232,Mastercard,Debit,yes,1,16373,02/2010,2010,no,16,2015,11,no,premium
31,Visa,Debit,yes,2,14340,01/2002,2009,no,17,2021,5,yes,premium
5656,Mastercard,Debit (Prepaid),yes,1,109,11/2011,2011,no,15,2024,2,no,low
1726,Mastercard,Debit,yes,1,16218,02/2020,2020,no,6,2023,3,no,premium
3121,Mastercard,Debit,yes,1,22115,05/2012,2012,no,14,2024,2,no,premium
3246,Visa,Debit (Prepaid),yes,1,80,06/2002,2011,no,15,2024,2,no,low
1727,Mastercard,Debit,no,2,18261,02/2020,2020,no,6,2020,6,yes,premium
2413,Visa,Debit,yes,1,1325,04/2000,2011,no,15,2012,14,no,medium
2039,Visa,Credit,yes,2,16900,03/2002,2007,no,19,2023,3,yes,premium
413,Amex,Credit,yes,2,6500,01/2020,2020,no,6,2023,3,yes,high
279,Mastercard,Credit,no,1,7800,01/2011,2011,no,15,2021,5,no,high
239,Mastercard,Debit,no,1,9294,01/2010,2011,no,15,2022,4,no,high
2281,Mastercard,Debit,yes,2,12163,03/2011,2011,no,15,2011,15,yes,premium
3111,Visa,Debit,yes,2,14959,05/2011,2011,no,15,2020,6,yes,premium
5793,Mastercard,Debit (Prepaid),yes,2,15,12/2003,2010,no,16,2023,3,yes,low
2026,Mastercard,Debit,yes,1,18118,03/2001,2007,no,19,2022,4,no,premium
1260,Visa,Debit,yes,2,22025,02/2010,2010,no,16,2023,3,yes,premium
2229,Mastercard,Credit,yes,1,9100,03/2009,2015,no,11,2011,15,no,high
3409,Visa,Debit,yes,2,16064,06/2008,2011,no,15,2013,13,yes,premium
3486,Mastercard,Credit,yes,1,6000,06/2010,2011,no,15,2024,2,no,high
5373,Visa,Debit,yes,2,7136,11/2001,2014,no,12,2023,3,yes,high
4963,Discover,Credit,yes,1,3900,10/2002,2010,no,16,2021,5,no,medium
3977,Mastercard,Debit,yes,1,8444,07/2011,2011,no,15,2020,6,no,high
4119,Mastercard,Debit,yes,2,12692,08/2003,2012,no,14,2020,6,yes,premium
2036,Mastercard,Debit,yes,2,9027,03/2002,2015,no,11,2020,6,yes,high
218,Visa,Debit,yes,1,4507,01/2009,2019,no,7,2020,6,no,medium
691,Mastercard,Debit,yes,1,17963,01/2020,2020,no,6,2024,2,no,premium
1971,Visa,Credit,yes,1,12200,02/2020,2020,no,6,2020,6,no,premium
1728,Mastercard,Debit,yes,2,1996,02/2020,2020,no,6,2020,6,yes,medium
1729,Mastercard,Debit,yes,2,19998,02/2020,2020,no,6,2021,5,yes,premium
1430,Amex,Credit,yes,2,15600,02/2020,2020,no,6,2020,6,yes,premium
1325,Mastercard,Debit,yes,1,13035,02/2013,2013,no,13,2023,3,no,premium
3083,Visa,Credit,yes,2,8300,05/2010,2010,no,16,2023,3,yes,high
1265,Amex,Credit,yes,2,6200,02/2011,2011,no,15,2024,2,yes,high
5695,Visa,Debit,yes,2,11795,11/2013,2013,no,13,2024,2,yes,premium
3376,Discover,Credit,yes,1,7900,06/2008,2013,no,13,2011,15,no,high
1455,Discover,Credit,yes,1,12900,02/2020,2020,no,6,2020,6,no,premium
921,Visa,Debit,yes,2,6556,01/2020,2020,no,6,2020,6,yes,high
3167,Mastercard,Credit,no,1,3800,05/2015,2015,no,11,2022,4,no,medium
5103,Visa,Credit,yes,2,7800,10/2007,2008,no,18,2021,5,yes,high
3325,Mastercard,Credit,yes,2,10900,06/2006,2012,no,14,2016,10,yes,premium
78,Mastercard,Debit,yes,1,1846,01/2005,2005,no,21,2024,2,no,medium
4679,Mastercard,Debit (Prepaid),yes,1,76,09/2008,2015,no,11,2016,10,no,low
4334,Mastercard,Credit,no,1,0,08/2010,2010,no,16,2020,6,no,low
2390,Visa,Credit,no,1,13400,03/2019,2019,no,7,2022,4,no,premium
922,Visa,Credit,yes,1,15800,01/2020,2020,no,6,2020,6,no,premium
5639,Visa,Debit,yes,1,14744,11/2010,2010,no,16,2011,15,no,premium
436,Discover,Credit,yes,1,8700,01/2020,2020,no,6,2020,6,no,high
692,Mastercard,Debit,yes,1,12088,01/2020,2020,no,6,2022,4,no,premium
330,Mastercard,Credit,yes,2,4700,01/2014,2014,no,12,2024,2,yes,medium
1972,Visa,Debit,yes,2,11983,02/2020,2020,no,6,2024,2,yes,premium
1730,Mastercard,Debit,yes,1,11557,02/2020,2020,no,6,2020,6,no,premium
693,Mastercard,Debit,yes,1,12152,01/2020,2020,no,6,2020,6,no,premium
437,Discover,Credit,yes,2,11100,01/2020,2020,no,6,2023,3,yes,premium
2293,Visa,Credit,yes,1,14700,03/2011,2011,no,15,2022,4,no,premium
4522,Mastercard,Debit (Prepaid),no,1,52,09/2002,2013,no,13,2021,5,no,low
5204,Mastercard,Debit,yes,1,3224,10/2010,2013,no,13,2016,10,no,medium
5917,Visa,Debit,yes,2,23001,12/2007,2013,no,13,2020,6,yes,premium
2091,Mastercard,Debit,yes,1,23652,03/2005,2014,no,12,2022,4,no,premium
5500,Mastercard,Debit (Prepaid),yes,1,86,11/2007,2013,no,13,2020,6,no,low
5091,Mastercard,Debit (Prepaid),yes,2,80,10/2007,2011,no,15,2021,5,yes,low
4221,Mastercard,Debit,yes,1,26097,08/2007,2011,no,15,2022,4,no,premium
5718,Visa,Debit,yes,1,11032,11/2015,2015,no,11,2023,3,no,premium
2474,Visa,Credit,yes,1,8900,04/2004,2011,no,15,2020,6,no,high
414,Amex,Credit,yes,2,4700,01/2020,2020,no,6,2020,6,yes,medium
5255,Visa,Debit,yes,1,10523,10/2011,2011,no,15,2022,4,no,premium
1431,Amex,Credit,yes,1,8900,02/2020,2020,no,6,2020,6,no,high
3918,Visa,Debit,yes,1,6489,07/2009,2013,no,13,2021,5,no,high
5773,Mastercard,Debit,no,2,9146,12/2001,2012,no,14,2020,6,yes,high
5342,Mastercard,Debit (Prepaid),yes,1,66,10/2019,2019,no,7,2024,2,no,low
2352,Visa,Debit,no,1,18138,03/2015,2015,no,11,2023,3,no,premium
1347,Mastercard,Debit,yes,1,23238,02/2014,2014,no,12,2021,5,no,premium
5276,Mastercard,Debit,yes,1,20706,10/2013,2013,no,13,2022,4,no,premium
3685,Visa,Credit,yes,2,12100,07/2002,2010,no,16,2022,4,yes,premium
5696,Visa,Debit,yes,2,19781,11/2013,2013,no,13,2020,6,yes,premium
4983,Discover,Credit,yes,2,9300,10/2003,2012,no,14,2023,3,yes,high
3212,Mastercard,Debit,no,2,5451,06/1999,2012,no,14,2022,4,yes,high
5515,Visa,Debit,yes,2,6491,11/2007,2013,no,13,2016,10,yes,high
923,Visa,Credit,yes,1,6900,01/2020,2020,no,6,2023,3,no,high
